sentence_id,subcorpus,language,langue,text,parallel_group,source,num_words,num_morphemes,n_morphemes_seg,n_morphemes_ref,feature,morphemes_detail,traduction_fr,tokenizer,n_tokens,tokens_detail,fertility_word,fertility_morpheme,morpheme_coverage,overtokenization_pct
P025_yo,A_parallel,yo,Yoruba,Ìkọ́ òpópónà ń mú ìránnilọ sí àwọn iṣẹ́ dára.,P025,FLORES-200 devtest,9,15.0,13.0,13.0,,Ì|kọ́ ò|pópónà ń mú ì|ránnilọ sí àwọn i|ṣẹ́ dára,La construction de routes améliore l'accès aux services.,sentencepiece,10,Ìkọ́|òpópónà|ń|mú|ìránnilọ|sí|àwọn|iṣẹ́|dára|.,1.111,0.769,1.3,-23.1
P025_sw,A_parallel,sw,Swahili,Ujenzi wa barabara unaboresha ufikiaji wa huduma.,P025,FLORES-200 devtest,7,10.0,12.0,12.0,,U|jenzi wa barabara u|na|boresha u|fikiaji wa hu|duma,La construction de routes améliore l'accès aux services.,tiktoken,8,Ujenzi|wa|barabara|unaboresha|ufikiaji|wa|huduma|.,1.143,0.667,1.5,-33.3
P025_sw,A_parallel,sw,Swahili,Ujenzi wa barabara unaboresha ufikiaji wa huduma.,P025,FLORES-200 devtest,7,10.0,12.0,12.0,,U|jenzi wa barabara u|na|boresha u|fikiaji wa hu|duma,La construction de routes améliore l'accès aux services.,sentencepiece,8,Ujenzi|wa|barabara|unaboresha|ufikiaji|wa|huduma|.,1.143,0.667,1.5,-33.3
P025_fon,A_parallel,fon,Fongbé,Hɛn yɔdó mɛ nɔ d'alɔ bɔ mɛ na sixu wá jɛ nǔ e ɖó na mɔ.,P025,FLORES-200 devtest,16,17.0,17.0,17.0,,Hɛn yɔ|dó mɛ nɔ d'alɔ bɔ mɛ na sixu wá jɛ nǔ e ɖó na mɔ,La construction de routes améliore l'accès aux services.,tiktoken,19,Hɛn|yɔdó|mɛ|nɔ|d|'|alɔ|bɔ|mɛ|na|sixu|wá|jɛ|nǔ|e|ɖó|na|mɔ|.,1.188,1.118,0.895,11.8
P025_fon,A_parallel,fon,Fongbé,Hɛn yɔdó mɛ nɔ d'alɔ bɔ mɛ na sixu wá jɛ nǔ e ɖó na mɔ.,P025,FLORES-200 devtest,16,17.0,17.0,17.0,,Hɛn yɔ|dó mɛ nɔ d'alɔ bɔ mɛ na sixu wá jɛ nǔ e ɖó na mɔ,La construction de routes améliore l'accès aux services.,sentencepiece,19,Hɛn|yɔdó|mɛ|nɔ|d|'|alɔ|bɔ|mɛ|na|sixu|wá|jɛ|nǔ|e|ɖó|na|mɔ|.,1.188,1.118,0.895,11.8
P026_fr,A_parallel,fr,Français,Les parents jouent un rôle essentiel dans l'éducation des enfants.,P026,FLORES-200 devtest,10,15.0,15.0,15.0,,Les parent|s jou|ent un rôle essentiel dans l' éduc|ation des enfant|s,,tiktoken,13,Les|parents|jouent|un|rôle|essentiel|dans|l|'|éducation|des|enfants|.,1.3,0.867,1.154,-13.3
P026_fr,A_parallel,fr,Français,Les parents jouent un rôle essentiel dans l'éducation des enfants.,P026,FLORES-200 devtest,10,15.0,15.0,15.0,,Les parent|s jou|ent un rôle essentiel dans l' éduc|ation des enfant|s,,sentencepiece,13,Les|parents|jouent|un|rôle|essentiel|dans|l|'|éducation|des|enfants|.,1.3,0.867,1.154,-13.3
P026_wo,A_parallel,wo,Wolof,Yaay-baay yi am solo bu dëgëër ci jàng xale yi.,P026,FLORES-200 devtest,10,10.0,10.0,10.0,,Yaay-baay yi am solo bu dëgëër ci jàng xale yi,Les parents jouent un rôle essentiel dans l'éducation des enfants.,tiktoken,13,Yaay|-|baay|yi|am|solo|bu|dëgëër|ci|jàng|xale|yi|.,1.3,1.3,0.769,30.0
P026_wo,A_parallel,wo,Wolof,Yaay-baay yi am solo bu dëgëër ci jàng xale yi.,P026,FLORES-200 devtest,10,10.0,10.0,10.0,,Yaay-baay yi am solo bu dëgëër ci jàng xale yi,Les parents jouent un rôle essentiel dans l'éducation des enfants.,sentencepiece,13,Yaay|-|baay|yi|am|solo|bu|dëgëër|ci|jàng|xale|yi|.,1.3,1.3,0.769,30.0
P026_yo,A_parallel,yo,Yoruba,Àwọn òbí kó ipa pàtàkì nínú ẹ̀kọ́ àwọn ọmọ.,P026,FLORES-200 devtest,9,11.0,11.0,11.0,,Àwọn ò|bí kó ipa pàtàkì nínú ẹ̀|kọ́ àwọn ọmọ,Les parents jouent un rôle essentiel dans l'éducation des enfants.,tiktoken,10,Àwọn|òbí|kó|ipa|pàtàkì|nínú|ẹ̀kọ́|àwọn|ọmọ|.,1.111,0.909,1.1,-9.1
P026_yo,A_parallel,yo,Yoruba,Àwọn òbí kó ipa pàtàkì nínú ẹ̀kọ́ àwọn ọmọ.,P026,FLORES-200 devtest,9,11.0,11.0,11.0,,Àwọn ò|bí kó ipa pàtàkì nínú ẹ̀|kọ́ àwọn ọmọ,Les parents jouent un rôle essentiel dans l'éducation des enfants.,sentencepiece,10,Àwọn|òbí|kó|ipa|pàtàkì|nínú|ẹ̀kọ́|àwọn|ọmọ|.,1.111,0.909,1.1,-9.1
P026_sw,A_parallel,sw,Swahili,Wazazi wana jukumu muhimu katika malezi ya watoto.,P026,FLORES-200 devtest,8,10.0,12.0,12.0,,Wa|zazi wa|na jukumu muhimu katika ma|lezi ya wa|toto,Les parents jouent un rôle essentiel dans l'éducation des enfants.,tiktoken,9,Wazazi|wana|jukumu|muhimu|katika|malezi|ya|watoto|.,1.125,0.75,1.333,-25.0
P026_sw,A_parallel,sw,Swahili,Wazazi wana jukumu muhimu katika malezi ya watoto.,P026,FLORES-200 devtest,8,10.0,12.0,12.0,,Wa|zazi wa|na jukumu muhimu katika ma|lezi ya wa|toto,Les parents jouent un rôle essentiel dans l'éducation des enfants.,sentencepiece,9,Wazazi|wana|jukumu|muhimu|katika|malezi|ya|watoto|.,1.125,0.75,1.333,-25.0
P026_fon,A_parallel,fon,Fongbé,Tɔ́ kpo nɔ kpo nyí nǔ taji ɖò vǐ lɛ tɔn kplɔnkplɔn mɛ.,P026,FLORES-200 devtest,13,14.0,15.0,15.0,,Tɔ́ kpo nɔ kpo nyí nǔ ta|ji ɖò vǐ lɛ tɔn kplɔn|kplɔn mɛ,Les parents jouent un rôle essentiel dans l'éducation des enfants.,tiktoken,14,Tɔ́|kpo|nɔ|kpo|nyí|nǔ|taji|ɖò|vǐ|lɛ|tɔn|kplɔnkplɔn|mɛ|.,1.077,0.933,1.071,-6.7
P026_fon,A_parallel,fon,Fongbé,Tɔ́ kpo nɔ kpo nyí nǔ taji ɖò vǐ lɛ tɔn kplɔnkplɔn mɛ.,P026,FLORES-200 devtest,13,14.0,15.0,15.0,,Tɔ́ kpo nɔ kpo nyí nǔ ta|ji ɖò vǐ lɛ tɔn kplɔn|kplɔn mɛ,Les parents jouent un rôle essentiel dans l'éducation des enfants.,sentencepiece,14,Tɔ́|kpo|nɔ|kpo|nyí|nǔ|taji|ɖò|vǐ|lɛ|tɔn|kplɔnkplɔn|mɛ|.,1.077,0.933,1.071,-6.7
P027_fr,A_parallel,fr,Français,Le changement climatique menace la sécurité alimentaire.,P027,FLORES-200 devtest,7,13.0,14.0,14.0,,Le change|ment climat|iqu|e menac|e la sécur|ité aliment|air|e,,tiktoken,8,Le|changement|climatique|menace|la|sécurité|alimentaire|.,1.143,0.571,1.75,-42.9
P027_fr,A_parallel,fr,Français,Le changement climatique menace la sécurité alimentaire.,P027,FLORES-200 devtest,7,13.0,14.0,14.0,,Le change|ment climat|iqu|e menac|e la sécur|ité aliment|air|e,,sentencepiece,8,Le|changement|climatique|menace|la|sécurité|alimentaire|.,1.143,0.571,1.75,-42.9
P027_wo,A_parallel,wo,Wolof,Soppi ci xeex bi dafa jëm ci xeex bi.,P027,FLORES-200 devtest,9,9.0,9.0,9.0,,Soppi ci xeex bi dafa jëm ci xeex bi,Le changement climatique menace la sécurité alimentaire.,tiktoken,10,Soppi|ci|xeex|bi|dafa|jëm|ci|xeex|bi|.,1.111,1.111,0.9,11.1
P027_wo,A_parallel,wo,Wolof,Soppi ci xeex bi dafa jëm ci xeex bi.,P027,FLORES-200 devtest,9,9.0,9.0,9.0,,Soppi ci xeex bi dafa jëm ci xeex bi,Le changement climatique menace la sécurité alimentaire.,sentencepiece,10,Soppi|ci|xeex|bi|dafa|jëm|ci|xeex|bi|.,1.111,1.111,0.9,11.1
P027_yo,A_parallel,yo,Yoruba,Ìyípadà ojú ọjọ́ ń ṣe ewu ìdáàbòbò oúnjẹ.,P027,FLORES-200 devtest,8,15.0,10.0,10.0,,Ì|yípadà ojú ọjọ́ ń ṣe ewu ì|dáàbòbò oúnjẹ,Le changement climatique menace la sécurité alimentaire.,tiktoken,9,Ìyípadà|ojú|ọjọ́|ń|ṣe|ewu|ìdáàbòbò|oúnjẹ|.,1.125,0.9,1.111,-10.0
P027_yo,A_parallel,yo,Yoruba,Ìyípadà ojú ọjọ́ ń ṣe ewu ìdáàbòbò oúnjẹ.,P027,FLORES-200 devtest,8,15.0,10.0,10.0,,Ì|yípadà ojú ọjọ́ ń ṣe ewu ì|dáàbòbò oúnjẹ,Le changement climatique menace la sécurité alimentaire.,sentencepiece,9,Ìyípadà|ojú|ọjọ́|ń|ṣe|ewu|ìdáàbòbò|oúnjẹ|.,1.125,0.9,1.111,-10.0
P027_sw,A_parallel,sw,Swahili,Mabadiliko ya tabianchi yanaitishia usalama wa chakula.,P027,FLORES-200 devtest,7,12.0,14.0,14.0,,Ma|badiliko ya tabia|nchi ya|na|i|tishia u|salama wa cha|kula,Le changement climatique menace la sécurité alimentaire.,tiktoken,8,Mabadiliko|ya|tabianchi|yanaitishia|usalama|wa|chakula|.,1.143,0.571,1.75,-42.9
P027_sw,A_parallel,sw,Swahili,Mabadiliko ya tabianchi yanaitishia usalama wa chakula.,P027,FLORES-200 devtest,7,12.0,14.0,14.0,,Ma|badiliko ya tabia|nchi ya|na|i|tishia u|salama wa cha|kula,Le changement climatique menace la sécurité alimentaire.,sentencepiece,8,Mabadiliko|ya|tabianchi|yanaitishia|usalama|wa|chakula|.,1.143,0.571,1.75,-42.9
P027_fon,A_parallel,fon,Fongbé,Ahwɛ́ lɛlɛ̀ ɔ nɔ xlɛ́ ɖɔ nǔɖuɖu sín hwɛjijɔ nɔ ɖó tɛnmɛ.,P027,FLORES-200 devtest,12,17.0,18.0,18.0,,Ahwɛ́ lɛ|lɛ̀ ɔ nɔ xlɛ́ ɖɔ nǔ|ɖu|ɖu sín hwɛ|ji|jɔ nɔ ɖó tɛn|mɛ,Le changement climatique menace la sécurité alimentaire.,tiktoken,13,Ahwɛ́|lɛlɛ̀|ɔ|nɔ|xlɛ́|ɖɔ|nǔɖuɖu|sín|hwɛjijɔ|nɔ|ɖó|tɛnmɛ|.,1.083,0.722,1.385,-27.8
P027_fon,A_parallel,fon,Fongbé,Ahwɛ́ lɛlɛ̀ ɔ nɔ xlɛ́ ɖɔ nǔɖuɖu sín hwɛjijɔ nɔ ɖó tɛnmɛ.,P027,FLORES-200 devtest,12,17.0,18.0,18.0,,Ahwɛ́ lɛ|lɛ̀ ɔ nɔ xlɛ́ ɖɔ nǔ|ɖu|ɖu sín hwɛ|ji|jɔ nɔ ɖó tɛn|mɛ,Le changement climatique menace la sécurité alimentaire.,sentencepiece,13,Ahwɛ́|lɛlɛ̀|ɔ|nɔ|xlɛ́|ɖɔ|nǔɖuɖu|sín|hwɛjijɔ|nɔ|ɖó|tɛnmɛ|.,1.083,0.722,1.385,-27.8
P028_fr,A_parallel,fr,Français,Les artisans préservent les techniques traditionnelles.,P028,FLORES-200 devtest,6,12.0,13.0,13.0,,Les artisan|s préserv|ent les techniqu|e|s tradition|nel|le|s,,tiktoken,7,Les|artisans|préservent|les|techniques|traditionnelles|.,1.167,0.538,1.857,-46.2
P028_fr,A_parallel,fr,Français,Les artisans préservent les techniques traditionnelles.,P028,FLORES-200 devtest,6,12.0,13.0,13.0,,Les artisan|s préserv|ent les techniqu|e|s tradition|nel|le|s,,sentencepiece,7,Les|artisans|préservent|les|techniques|traditionnelles|.,1.167,0.538,1.857,-46.2
P028_wo,A_parallel,wo,Wolof,Ndawrabkat yi dañuy topp xeeyu mbind mi.,P028,FLORES-200 devtest,7,9.0,8.0,8.0,,Ndawrab|kat yi dañuy topp xeeyu mbind mi,Les artisans préservent les techniques traditionnelles.,tiktoken,8,Ndawrabkat|yi|dañuy|topp|xeeyu|mbind|mi|.,1.143,1.0,1.0,0.0
P028_wo,A_parallel,wo,Wolof,Ndawrabkat yi dañuy topp xeeyu mbind mi.,P028,FLORES-200 devtest,7,9.0,8.0,8.0,,Ndawrab|kat yi dañuy topp xeeyu mbind mi,Les artisans préservent les techniques traditionnelles.,sentencepiece,8,Ndawrabkat|yi|dañuy|topp|xeeyu|mbind|mi|.,1.143,1.0,1.0,0.0
P028_yo,A_parallel,yo,Yoruba,Àwọn ọnàkọjà ń ṣọ́ àwọn ọ̀nà ìbílẹ̀.,P028,FLORES-200 devtest,7,12.0,9.0,9.0,,Àwọn ọ|nàkọjà ń ṣọ́ àwọn ọ̀nà ì|bílẹ̀,Les artisans préservent les techniques traditionnelles.,tiktoken,8,Àwọn|ọnàkọjà|ń|ṣọ́|àwọn|ọ̀nà|ìbílẹ̀|.,1.143,0.889,1.125,-11.1
P028_yo,A_parallel,yo,Yoruba,Àwọn ọnàkọjà ń ṣọ́ àwọn ọ̀nà ìbílẹ̀.,P028,FLORES-200 devtest,7,12.0,9.0,9.0,,Àwọn ọ|nàkọjà ń ṣọ́ àwọn ọ̀nà ì|bílẹ̀,Les artisans préservent les techniques traditionnelles.,sentencepiece,8,Àwọn|ọnàkọjà|ń|ṣọ́|àwọn|ọ̀nà|ìbílẹ̀|.,1.143,0.889,1.125,-11.1
P028_sw,A_parallel,sw,Swahili,Mafundi wanaendeleza mbinu za asili.,P028,FLORES-200 devtest,5,7.0,9.0,9.0,,Ma|fundi wa|na|endeleza m|binu za asili,Les artisans préservent les techniques traditionnelles.,tiktoken,6,Mafundi|wanaendeleza|mbinu|za|asili|.,1.2,0.667,1.5,-33.3
P028_sw,A_parallel,sw,Swahili,Mafundi wanaendeleza mbinu za asili.,P028,FLORES-200 devtest,5,7.0,9.0,9.0,,Ma|fundi wa|na|endeleza m|binu za asili,Les artisans préservent les techniques traditionnelles.,sentencepiece,6,Mafundi|wanaendeleza|mbinu|za|asili|.,1.2,0.667,1.5,-33.3
P028_fon,A_parallel,fon,Fongbé,Mɛ e nɔ wà azɔ bǎ tɔn lɛ nɔ dó dandanxɛ lɛ sísí.,P028,FLORES-200 devtest,13,15.0,17.0,17.0,,Mɛ e nɔ wà a|zɔ bǎ tɔn lɛ nɔ dó dan|dan|xɛ lɛ sí|sí,Les artisans préservent les techniques traditionnelles.,tiktoken,14,Mɛ|e|nɔ|wà|azɔ|bǎ|tɔn|lɛ|nɔ|dó|dandanxɛ|lɛ|sísí|.,1.077,0.824,1.214,-17.6
P028_fon,A_parallel,fon,Fongbé,Mɛ e nɔ wà azɔ bǎ tɔn lɛ nɔ dó dandanxɛ lɛ sísí.,P028,FLORES-200 devtest,13,15.0,17.0,17.0,,Mɛ e nɔ wà a|zɔ bǎ tɔn lɛ nɔ dó dan|dan|xɛ lɛ sí|sí,Les artisans préservent les techniques traditionnelles.,sentencepiece,14,Mɛ|e|nɔ|wà|azɔ|bǎ|tɔn|lɛ|nɔ|dó|dandanxɛ|lɛ|sísí|.,1.077,0.824,1.214,-17.6
P029_fr,A_parallel,fr,Français,L'accès à internet transforme l'économie numérique.,P029,FLORES-200 devtest,6,11.0,11.0,11.0,,L' accès à internet transform|e l' économi|e numériqu|e,,tiktoken,11,L|'|accès|à|internet|transforme|l|'|économie|numérique|.,1.833,1.0,1.0,0.0
P029_fr,A_parallel,fr,Français,L'accès à internet transforme l'économie numérique.,P029,FLORES-200 devtest,6,11.0,11.0,11.0,,L' accès à internet transform|e l' économi|e numériqu|e,,sentencepiece,11,L|'|accès|à|internet|transforme|l|'|économie|numérique|.,1.833,1.0,1.0,0.0
P029_wo,A_parallel,wo,Wolof,Yoon wu internet wi dafa soppi njëkëram bu numériqu.,P029,FLORES-200 devtest,9,10.0,9.0,9.0,,Yoon wu internet wi dafa soppi njëkëram bu numériqu,L'accès à internet transforme l'économie numérique.,tiktoken,10,Yoon|wu|internet|wi|dafa|soppi|njëkëram|bu|numériqu|.,1.111,1.111,0.9,11.1
P029_wo,A_parallel,wo,Wolof,Yoon wu internet wi dafa soppi njëkëram bu numériqu.,P029,FLORES-200 devtest,9,10.0,9.0,9.0,,Yoon wu internet wi dafa soppi njëkëram bu numériqu,L'accès à internet transforme l'économie numérique.,sentencepiece,10,Yoon|wu|internet|wi|dafa|soppi|njëkëram|bu|numériqu|.,1.111,1.111,0.9,11.1
P029_yo,A_parallel,yo,Yoruba,Ìránnilọ sí íntánẹ́ẹ̀tì ń yí ọrọ̀ ajé dígítà pada.,P029,FLORES-200 devtest,9,11.0,10.0,10.0,,Ì|ránnilọ sí íntánẹ́ẹ̀tì ń yí ọrọ̀ ajé dígítà pada,L'accès à internet transforme l'économie numérique.,tiktoken,10,Ìránnilọ|sí|íntánẹ́ẹ̀tì|ń|yí|ọrọ̀|ajé|dígítà|pada|.,1.111,1.0,1.0,0.0
P029_yo,A_parallel,yo,Yoruba,Ìránnilọ sí íntánẹ́ẹ̀tì ń yí ọrọ̀ ajé dígítà pada.,P029,FLORES-200 devtest,9,11.0,10.0,10.0,,Ì|ránnilọ sí íntánẹ́ẹ̀tì ń yí ọrọ̀ ajé dígítà pada,L'accès à internet transforme l'économie numérique.,sentencepiece,10,Ìránnilọ|sí|íntánẹ́ẹ̀tì|ń|yí|ọrọ̀|ajé|dígítà|pada|.,1.111,1.0,1.0,0.0
P029_sw,A_parallel,sw,Swahili,Ufikiaji wa intaneti unabadilisha uchumi wa kidijitali.,P029,FLORES-200 devtest,7,10.0,12.0,12.0,,U|fikiaji wa intaneti u|na|badilisha u|chumi wa ki|dijitali,L'accès à internet transforme l'économie numérique.,tiktoken,8,Ufikiaji|wa|intaneti|unabadilisha|uchumi|wa|kidijitali|.,1.143,0.667,1.5,-33.3
P029_sw,A_parallel,sw,Swahili,Ufikiaji wa intaneti unabadilisha uchumi wa kidijitali.,P029,FLORES-200 devtest,7,10.0,12.0,12.0,,U|fikiaji wa intaneti u|na|badilisha u|chumi wa ki|dijitali,L'accès à internet transforme l'économie numérique.,sentencepiece,8,Ufikiaji|wa|intaneti|unabadilisha|uchumi|wa|kidijitali|.,1.143,0.667,1.5,-33.3
P029_fon,A_parallel,fon,Fongbé,Internet sín hɛn nyanya ɔ nɔ cí azɔwanú yɔyɔ̌.,P029,FLORES-200 devtest,9,11.0,13.0,13.0,,Internet sín hɛn nya|nya ɔ nɔ cí a|zɔ|wa|nú yɔyɔ̌,L'accès à internet transforme l'économie numérique.,tiktoken,10,Internet|sín|hɛn|nyanya|ɔ|nɔ|cí|azɔwanú|yɔyɔ̌|.,1.111,0.769,1.3,-23.1
P029_fon,A_parallel,fon,Fongbé,Internet sín hɛn nyanya ɔ nɔ cí azɔwanú yɔyɔ̌.,P029,FLORES-200 devtest,9,11.0,13.0,13.0,,Internet sín hɛn nya|nya ɔ nɔ cí a|zɔ|wa|nú yɔyɔ̌,L'accès à internet transforme l'économie numérique.,sentencepiece,10,Internet|sín|hɛn|nyanya|ɔ|nɔ|cí|azɔwanú|yɔyɔ̌|.,1.111,0.769,1.3,-23.1
P030_fr,A_parallel,fr,Français,La solidarité entre les peuples favorise la paix mondiale.,P030,FLORES-200 devtest,9,13.0,14.0,14.0,,La solidar|ité entre les peupl|e|s favoris|e la paix mondial|e,,tiktoken,10,La|solidarité|entre|les|peuples|favorise|la|paix|mondiale|.,1.111,0.714,1.4,-28.6
P030_fr,A_parallel,fr,Français,La solidarité entre les peuples favorise la paix mondiale.,P030,FLORES-200 devtest,9,13.0,14.0,14.0,,La solidar|ité entre les peupl|e|s favoris|e la paix mondial|e,,sentencepiece,10,La|solidarité|entre|les|peuples|favorise|la|paix|mondiale|.,1.111,0.714,1.4,-28.6
P030_wo,A_parallel,wo,Wolof,Ëllëg bu nit yi ci kanam dafa dëkk jam ci àdduna bi.,P030,FLORES-200 devtest,12,12.0,12.0,12.0,,Ëllëg bu nit yi ci kanam dafa dëkk jam ci àdduna bi,La solidarité entre les peuples favorise la paix mondiale.,tiktoken,13,Ëllëg|bu|nit|yi|ci|kanam|dafa|dëkk|jam|ci|àdduna|bi|.,1.083,1.083,0.923,8.3
P030_wo,A_parallel,wo,Wolof,Ëllëg bu nit yi ci kanam dafa dëkk jam ci àdduna bi.,P030,FLORES-200 devtest,12,12.0,12.0,12.0,,Ëllëg bu nit yi ci kanam dafa dëkk jam ci àdduna bi,La solidarité entre les peuples favorise la paix mondiale.,sentencepiece,13,Ëllëg|bu|nit|yi|ci|kanam|dafa|dëkk|jam|ci|àdduna|bi|.,1.083,1.083,0.923,8.3
P030_yo,A_parallel,yo,Yoruba,Ìfọwọsowọpọ̀ láàárín àwọn ènìyàn ń ṣe ìtọ́jú àlàáfíà àgbáyé.,P030,FLORES-200 devtest,9,20.0,15.0,15.0,,Ì|fọwọ|so|wọpọ̀ láàárín àwọn ènìyàn ń ṣe ì|tọ́jú à|làáfíà à|gbáyé,La solidarité entre les peuples favorise la paix mondiale.,tiktoken,10,Ìfọwọsowọpọ̀|láàárín|àwọn|ènìyàn|ń|ṣe|ìtọ́jú|àlàáfíà|àgbáyé|.,1.111,0.667,1.5,-33.3
P030_yo,A_parallel,yo,Yoruba,Ìfọwọsowọpọ̀ láàárín àwọn ènìyàn ń ṣe ìtọ́jú àlàáfíà àgbáyé.,P030,FLORES-200 devtest,9,20.0,15.0,15.0,,Ì|fọwọ|so|wọpọ̀ láàárín àwọn ènìyàn ń ṣe ì|tọ́jú à|làáfíà à|gbáyé,La solidarité entre les peuples favorise la paix mondiale.,sentencepiece,10,Ìfọwọsowọpọ̀|láàárín|àwọn|ènìyàn|ń|ṣe|ìtọ́jú|àlàáfíà|àgbáyé|.,1.111,0.667,1.5,-33.3
P030_sw,A_parallel,sw,Swahili,Mshikamano kati ya watu unaendeleza amani duniani.,P030,FLORES-200 devtest,7,9.0,12.0,12.0,,M|shikamano kati ya wa|tu u|na|endeleza amani dunia|ni,La solidarité entre les peuples favorise la paix mondiale.,tiktoken,8,Mshikamano|kati|ya|watu|unaendeleza|amani|duniani|.,1.143,0.667,1.5,-33.3
P030_sw,A_parallel,sw,Swahili,Mshikamano kati ya watu unaendeleza amani duniani.,P030,FLORES-200 devtest,7,9.0,12.0,12.0,,M|shikamano kati ya wa|tu u|na|endeleza amani dunia|ni,La solidarité entre les peuples favorise la paix mondiale.,sentencepiece,8,Mshikamano|kati|ya|watu|unaendeleza|amani|duniani|.,1.143,0.667,1.5,-33.3
P030_fon,A_parallel,fon,Fongbé,Nǔwiwa ɖokpo e mɛ lɛ nɔ wà d'eji ɔ nɔ d'alɔ bo na mɔ fífá.,P030,FLORES-200 devtest,15,19.0,19.0,19.0,,Nǔ|wi|wa ɖo|kpo e mɛ lɛ nɔ wà d'eji ɔ nɔ d'alɔ bo na mɔ fí|fá,La solidarité entre les peuples favorise la paix mondiale.,tiktoken,20,Nǔwiwa|ɖokpo|e|mɛ|lɛ|nɔ|wà|d|'|eji|ɔ|nɔ|d|'|alɔ|bo|na|mɔ|fífá|.,1.333,1.053,0.95,5.3
P030_fon,A_parallel,fon,Fongbé,Nǔwiwa ɖokpo e mɛ lɛ nɔ wà d'eji ɔ nɔ d'alɔ bo na mɔ fífá.,P030,FLORES-200 devtest,15,19.0,19.0,19.0,,Nǔ|wi|wa ɖo|kpo e mɛ lɛ nɔ wà d'eji ɔ nɔ d'alɔ bo na mɔ fí|fá,La solidarité entre les peuples favorise la paix mondiale.,sentencepiece,20,Nǔwiwa|ɖokpo|e|mɛ|lɛ|nɔ|wà|d|'|eji|ɔ|nɔ|d|'|alɔ|bo|na|mɔ|fífá|.,1.333,1.053,0.95,5.3
N001_wo,B_natural,wo,Wolof,Senegaal mooy dëkk bu am yoon bu dëgëër ci Afrig Bëj-gannaar.,,Wikipedia/presse locale,11,12.0,,12.0,,,,tiktoken,14,Senegaal|mooy|dëkk|bu|am|yoon|bu|dëgëër|ci|Afrig|Bëj|-|gannaar|.,1.273,1.167,0.857,16.7
N001_wo,B_natural,wo,Wolof,Senegaal mooy dëkk bu am yoon bu dëgëër ci Afrig Bëj-gannaar.,,Wikipedia/presse locale,11,12.0,,12.0,,,,sentencepiece,14,Senegaal|mooy|dëkk|bu|am|yoon|bu|dëgëër|ci|Afrig|Bëj|-|gannaar|.,1.273,1.167,0.857,16.7
N002_wo,B_natural,wo,Wolof,Dakar mooy galle bu réy ci Senegaal te mooy kanam bu dëkk bi.,,Wikipedia/presse locale,13,13.0,,13.0,,,,tiktoken,14,Dakar|mooy|galle|bu|réy|ci|Senegaal|te|mooy|kanam|bu|dëkk|bi|.,1.077,1.077,0.929,7.7
N002_wo,B_natural,wo,Wolof,Dakar mooy galle bu réy ci Senegaal te mooy kanam bu dëkk bi.,,Wikipedia/presse locale,13,13.0,,13.0,,,,sentencepiece,14,Dakar|mooy|galle|bu|réy|ci|Senegaal|te|mooy|kanam|bu|dëkk|bi|.,1.077,1.077,0.929,7.7
N003_wo,B_natural,wo,Wolof,"Jën ak ceeb mooy thiéboudienne, ndox yu jën yi ci biir.",,Wikipedia/presse locale,11,12.0,,12.0,,,,tiktoken,13,"Jën|ak|ceeb|mooy|thiéboudienne|,|ndox|yu|jën|yi|ci|biir|.",1.182,1.083,0.923,8.3
N003_wo,B_natural,wo,Wolof,"Jën ak ceeb mooy thiéboudienne, ndox yu jën yi ci biir.",,Wikipedia/presse locale,11,12.0,,12.0,,,,sentencepiece,13,"Jën|ak|ceeb|mooy|thiéboudienne|,|ndox|yu|jën|yi|ci|biir|.",1.182,1.083,0.923,8.3
N004_wo,B_natural,wo,Wolof,Xale yi dañuy dem lekk ci tëlëvis bi guddi.,,Wikipedia/presse locale,9,10.0,,10.0,,,,tiktoken,10,Xale|yi|dañuy|dem|lekk|ci|tëlëvis|bi|guddi|.,1.111,1.0,1.0,0.0
N004_wo,B_natural,wo,Wolof,Xale yi dañuy dem lekk ci tëlëvis bi guddi.,,Wikipedia/presse locale,9,10.0,,10.0,,,,sentencepiece,10,Xale|yi|dañuy|dem|lekk|ci|tëlëvis|bi|guddi|.,1.111,1.0,1.0,0.0
N005_wo,B_natural,wo,Wolof,Ndigal yi dañuy jox mbind yi ci kanam.,,Wikipedia/presse locale,8,9.0,,9.0,,,,tiktoken,9,Ndigal|yi|dañuy|jox|mbind|yi|ci|kanam|.,1.125,1.0,1.0,0.0
N005_wo,B_natural,wo,Wolof,Ndigal yi dañuy jox mbind yi ci kanam.,,Wikipedia/presse locale,8,9.0,,9.0,,,,sentencepiece,9,Ndigal|yi|dañuy|jox|mbind|yi|ci|kanam|.,1.125,1.0,1.0,0.0
N006_wo,B_natural,wo,Wolof,Dëkk yi ci Senegaal dañuy xam-xam fi.,,Wikipedia/presse locale,7,8.0,,8.0,,,,tiktoken,10,Dëkk|yi|ci|Senegaal|dañuy|xam|-|xam|fi|.,1.429,1.25,0.8,25.0
N006_wo,B_natural,wo,Wolof,Dëkk yi ci Senegaal dañuy xam-xam fi.,,Wikipedia/presse locale,7,8.0,,8.0,,,,sentencepiece,10,Dëkk|yi|ci|Senegaal|dañuy|xam|-|xam|fi|.,1.429,1.25,0.8,25.0
